GIGU007,ABB103,Basketball,여의도농구장2,02-3780-0561,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5164686,126.9327444
GIGU011,ABB103,Basketball,망원농구장4,02-3780-0601,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5534697,126.8973398
GIGU011,ABB103,Basketball,망원농구장3,02-3780-0601,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5536124,126.8971342
GIGU006,ABB103,Basketball,이촌한강농구장2,02-3780-0551,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5209348,126.9618821
GIGU006,ABB103,Basketball,이촌한강농구장1,02-3780-0551,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5209942,126.9617169
GIGU006,ABB103,Basketball,이촌지구농구장8,02-3780-0551,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5196145,126.9653143
GIGU006,ABB103,Basketball,이촌농구장7,02-3780-0551,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5281839,127.0070085
GIGU007,ABB103,Basketball,여의도농구장5,02-3780-0561,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5244378,126.9144215
GIGU007,ABB103,Basketball,여의도농구장3,02-3780-0561,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5162253,126.932761
GIGU005,ABB103,Basketball,반포농구장3,02-3780-0541,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5085695,126.9932342
GIGU002,ABB103,Basketball,광나루농구장3,02-3780-0501,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5539592,127.1231505
GIGU011,ABB103,Basketball,망원농구장5,02-3780-0601,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5410819,126.9380314
GIGU006,ABB103,Basketball,이촌농구장5,02-3780-0551,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5414221,127.0205733
GIGU011,ABB103,Basketball,망원농구장2,02-3780-0601,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5509369,126.9008384
GIGU004,ABB103,Basketball,잠원농구장4,02-3780-0531,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5258073,127.017234
GIGU007,ABB103,Basketball,여의도농구장1,02-3780-0561,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5167163,126.9327249
GIGU004,ABB103,Basketball,잠원농구장3,02-3780-0531,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5260998,127.0169705
GIGU004,ABB103,Basketball,잠원농구장1,02-3780-0531,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.526225,127.0171872
GIGU004,ABB103,Basketball,잠원농구장2,02-3780-0531,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5259344,127.0174541
GIGU007,ABB103,Basketball,여의도농구장,02-3780-0561,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5341242,126.9165805
GIGU003,ABB103,Basketball,뚝섬장애인농구장1,02-3780-0521,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5286343,127.0726251
GIGU003,ABB103,Basketball,뚝섬장애인농구장2,02-3780-0521,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5285761,127.0728354
GIGU003,ABB103,Basketball,뚝섬농구장1,02-3780-0521,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5275394,127.0771911
GIGU003,ABB103,Basketball,뚝섬농구장3,02-3780-0521,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5276527,127.0768733
GIGU011,ABB103,Basketball,망원농구장1,02-3780-0601,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.551124,126.901047
GIGU002,ABB103,Basketball,광나루농구장4,02-3780-0501,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5539171,127.1233004
GIGU012,ABB103,Basketball,강서농구장3,02-3780-0621,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5831043,126.8249178
GIGU005,ABB103,Basketball,반포농구장1,02-3780-0541,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5085479,126.9937307
GIGU009,ABB101,Volleyball,양화배구장2,02-3780-0581,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5434786,126.8942847
GIGU006,ABB101,Volleyball,이촌배구장3,02-3780-0551,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5208758,126.9620473
GIGU002,ABB101,Volleyball,광나루배구장7,02-3780-0501,공사중,37.5370038,127.1117973
GIGU002,ABB101,Volleyball,광나루배구장1,02-3780-0501,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5537421,127.1231388
GIGU002,ABB101,Volleyball,광나루배구장2,02-3780-0501,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5536317,127.1230911
GIGU002,ABB101,Volleyball,광나루배구장3,02-3780-0501,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5523609,127.1226403
GIGU002,ABB101,Volleyball,광나루배구장4,02-3780-0501,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5521474,127.1225675
GIGU009,ABB101,Volleyball,양화배구장1,02-3780-0581,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5433211,126.8945265
GIGU001,ABB101,Volleyball,잠실배구장2,02-3780-0511,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5181075,127.0890128
GIGU001,ABB101,Volleyball,잠실배구장1,02-3780-0511,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5183265,127.0889441
GIGU011,ABB101,Volleyball,망원배구장2,02-3780-0601,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5518192,126.8995975
GIGU006,ABB101,Volleyball,이촌배구장1,02-3780-0551,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5211126,126.9613871
GIGU011,ABB101,Volleyball,망원배구장4,02-3780-0601,"요금:1회 4000원 단체독점사용시,월간정기사용시 75000원 이용시간:오전6시~오후8시 이용조건: 조조시간에 한하며 1일 2시간이내 사용",37.5537501,126.8974746
